11144	2	2409
10218	224	1029
1665	398	8618
8096	14	3569
12317	18	1243
13904	148	6562
5687	442	4464
13046	206	218
13538	34	994
4351	88	5896
4758	346	11196
11929	410	11637
13357	206	1136
10399	2	6682
2554	196	4760
4047	380	7765
3038	276	3934
1371	262	410
4154	308	248
1840	406	14254
9269	398	12984
9349	94	357
1103	386	1543
14298	92	41
11755	196	947
3986	464	6445
6076	42	7765
7265	298	8046
4578	80	13133
5967	158	5431
3094	32	9612
7883	206	682
12640	380	5330
2329	64	10212
6448	80	13374
211	248	3343
911	276	8295
8347	224	8748
2212	380	11173
8083	432	6713
8806	418	5896
6599	210	7739
5896	182	652
1957	98	1593
7457	64	14011
11011	342	2495
12380	166	2441
4070	36	3308
249	226	291
3692	294	10493
14118	412	10622
13704	210	2475
6184	128	13146
10943	90	13769
10212	246	6161
10619	384	863
13490	0	10299
13134	228	6683
10451	90	3447
14154	0	10076
5867	144	3712
8165	64	12166
6991	378	11074
12286	302	11856
12177	0	9807
2359	224	12458
2644	90	3777
11559	392	10028
6549	90	6824
9308	90	445
5474	246	13754
9039	434	3551
5651	130	4785
9531	262	3146
5939	332	8611
915	434	5068
4760	406	11987
13003	332	11822
11714	436	9557
12354	80	14465
682	206	6796
13503	402	5636
5596	406	10567
625	98	11940
10457	454	5762
234	384	4498
13870	384	5948
522	196	3072
11036	196	1833
6710	196	2525
2102	370	10069
13630	378	6336
2738	302	9560
13827	90	13173
5301	224	11606
7951	206	8575
7084	304	4921
12559	348	11262
5847	64	11825
13080	120	596
13760	244	5212
13557	242	6514
14357	260	11953
11630	124	9688
5794	0	13006
3211	410	13917
740	228	2659
11158	42	7765
8696	272	5512
9726	196	8289
3891	206	11213
4047	294	6815
3518	404	8742
12010	0	8543
5007	230	6239
11692	0	3442
1999	448	5047
5628	448	5047
7650	134	8783
3777	384	2041
1306	20	3340
7126	196	301
7843	40	13172
1932	94	8059
12126	346	8211
4515	56	9054
3637	402	4578
9785	398	9975
651	98	2745
2041	418	5896
3626	46	12806
7951	386	14004
9136	370	7951
10879	152	5356
207	244	8480
2932	388	13146
5640	98	12647
9708	0	2246
56	318	7116
7123	406	12612
9602	90	6909
12784	228	8570
1871	246	8399
2875	98	12545
5438	268	13907
11630	162	1950
3215	230	4710
1023	2	9966
12082	380	13864
8947	98	14478
14053	90	6463
13102	366	1983
367	182	5348
9280	356	97
11051	406	5968
6613	302	12491
4019	298	7216
7472	42	7765
322	302	5424
7652	380	3354
9715	34	1685
9775	64	8989
3784	406	7507
4796	472	4888
7530	380	599
9786	294	1157
8043	412	11425
7335	198	12969
10309	90	7963
5474	246	9658
3158	380	13896
6963	366	7372
10893	434	5068
6589	392	10034
14035	402	7765
9869	4	4434
1754	98	6538
2983	246	5715
11057	418	9666
6731	308	5330
12112	210	3333
24	98	9022
11194	470	12158
13613	258	4921
2135	406	8923
4758	272	9258
6729	258	495
5957	410	11753
8849	196	5118
2798	224	6931
7912	98	9022
2083	196	12506
10282	0	5304
13357	336	350
10046	124	5745
12916	406	1832
4619	166	5295
2108	302	6077
2128	210	13318
10399	406	5609
12632	258	4921
4536	386	12684
10867	294	819
13880	384	8797
5276	44	10801
419	406	7300
4198	32	9612
7846	6	10953
9764	2	7563
9967	82	5068
4083	434	3551
3642	252	12206
12722	246	2412
8784	168	10661
6195	298	7216
12282	0	12134
8928	382	5287
6036	306	7857
659	76	3320
6755	212	13146
5396	196	11223
6520	458	6520
9347	64	3583
13582	98	6538
4001	380	5636
12650	34	7996
11242	2	7738
9912	240	13317
4581	0	2247
7876	158	9638
11223	406	9117
11332	308	7462
10515	434	3551
6568	322	6736
4760	246	1809
7298	302	1752
8333	196	7614
8133	418	5349
3823	64	13727
11976	210	12572
10399	406	10933
13994	196	11144
4098	398	9031
10194	338	2888
472	350	12095
8618	366	5167
3914	98	8199
10099	206	6708
13226	298	7216
9549	380	11173
2741	272	10347
11393	346	12946
9665	430	11949
93	42	7765
1544	28	278
5846	446	7908
14180	406	8206
7427	38	11806
8332	224	7971
1104	128	13146
7883	370	11806
1963	90	6617
5885	44	1586
8261	196	10955
10341	380	9868
6414	308	5636
6287	410	1757
9151	402	8332
6218	196	12003
6485	90	10095
5502	384	13699
12885	98	5113
2596	206	218
12343	166	8734
806	276	7685
5438	268	13124
5535	332	5020
10213	90	688
9735	244	2951
5762	90	7175
6740	454	1186
6130	120	346
5788	196	6078
419	406	775
4952	442	6015
13334	380	2776
12813	90	8132
2414	432	713
5714	166	12595
10191	326	13146
2014	448	5047
1413	370	1850
7378	332	11142
7606	460	11949
824	200	6658
3307	258	4921
12207	272	1564
2785	90	2807
8027	406	11980
1103	206	10830
4786	382	11071
10251	402	14300
1108	412	9353
8597	196	6550
777	34	1512
1733	4	9556
10788	246	118
11238	134	4429
11296	160	11675
11980	64	3504
3835	196	7725
10326	244	3787
5283	34	7393
2953	224	3505
5794	384	9351
13916	90	13006
4977	90	3809
1687	380	2888
6484	196	6284
14520	64	4511
14328	314	3229
2250	380	9868
12590	38	1103
9517	378	10812
345	380	426
1684	454	5317
12555	206	1378
8317	420	14490
3409	324	13146
5830	366	12445
6215	128	13146
9151	380	13864
13896	186	12993
13480	4	9714
5164	158	287
1723	468	4536
11045	44	3023
6591	144	3712
11027	448	5047
9718	196	411
2506	90	11970
5697	0	14142
11757	380	426
5943	38	218
2386	326	13146
11949	224	4297
13341	240	13905
6897	158	13356
2060	0	9735
5064	90	1396
7765	232	1055
1694	314	4875
1483	442	5435
8281	406	10611
12409	42	125
3103	64	8318
706	246	2585
14300	20	3340
811	294	5747
13080	120	13301
4007	294	6815
3408	224	5649
2869	468	1136
12544	196	239
5350	42	7765
7765	232	5177
1782	72	6360
5601	74	12202
14087	386	5266
399	258	3872
714	196	9823
5658	14	8783
13167	332	6921
195	90	11907
5828	0	4783
5700	82	7712
10934	98	5113
3397	438	11943
8994	150	1746
4620	308	4865
2100	282	11822
2678	224	7168
11408	90	10943
8072	332	10120
1723	98	4602
5302	434	3551
9791	2	7467
4641	152	4639
11289	294	6815
7601	196	113
3839	294	1157
9489	98	14478
11128	442	9848
10399	406	9176
7674	384	4700
6699	34	4355
9804	246	9512
13814	298	8046
8121	98	10761
4619	90	9580
9196	302	8369
8747	98	7241
1991	166	9798
2183	200	4752
13808	196	8265
969	442	14120
4511	406	7973
7044	254	1491
100	46	12806
4016	432	3218
12561	0	12521
12711	166	685
443	294	10814
13426	90	10436
11071	224	9128
6825	38	440
4943	42	7765
11949	224	7121
14519	380	4578
7165	332	1611
11806	336	8039
3876	82	7712
13963	302	10724
8158	244	8702
1064	90	3347
7149	166	4041
11036	90	14154
12835	356	97
6404	402	8347
14154	90	4273
5613	410	11138
4421	258	4921
11962	224	3034
12943	472	10742
4633	406	8314
11713	98	14478
8298	236	13103
8687	342	11497
13667	206	1565
12917	76	3320
4835	156	4835
9133	2	2884
12250	406	11505
3574	18	4921
3188	410	9607
6582	258	1243
8800	94	1876
5464	380	2678
7081	380	2217
5742	326	13146
27	48	11949
5643	390	14443
9782	0	13205
884	98	5113
5668	380	1497
1418	134	8783
7735	336	12745
2909	28	4489
8589	380	13752
2353	370	4841
6445	384	14054
5609	380	12180
3642	252	1079
383	276	7671
3968	2	6465
3552	380	7765
12194	370	1136
5867	90	3379
7532	82	5068
9297	90	9807
10916	166	5705
8735	404	8438
8671	380	3694
4737	428	3995
1923	294	1108
9115	46	12806
11949	224	9665
10069	370	4353
8456	380	13307
6949	380	7361
9772	42	11949
12180	124	9688
610	188	1160
12508	332	6559
7225	470	5282
8489	294	8210
4871	260	11953
3912	98	14478
3250	412	1132
12960	260	11953
1986	0	9066
6904	448	5047
11617	122	11617
9979	90	8425
13126	134	14352
6524	380	7765
2294	442	7961
2747	448	5047
4928	266	9144
9966	454	7721
2444	44	3023
2720	436	2401
14343	98	5911
8331	166	18
14509	0	12529
11806	386	7687
5824	380	1325
7108	90	5470
5998	310	13324
8731	254	8419
5210	322	5253
10913	98	6538
4353	236	8298
426	412	6624
6523	158	606
12726	90	8138
490	36	3308
12769	380	9873
323	454	11072
676	302	6449
7534	308	12162
4659	0	6484
9327	36	3308
7598	384	4218
2339	468	1136
14468	0	13472
1869	246	999
1552	318	9359
8682	36	3308
11480	52	7765
10553	302	2775
7951	206	1849
2314	410	3801
570	14	14352
11332	308	5872
8272	438	7681
8551	98	7517
1441	158	749
13203	468	14087
13672	2	2409
329	384	7696
10466	406	6902
7287	36	3308
13486	332	11733
3642	120	13547
4347	90	11896
9270	4	11165
14405	418	6519
181	44	1586
10661	468	7951
13180	298	8046
8209	258	3872
2694	268	6496
4668	42	7765
706	2	14042
10773	380	13095
4880	90	13600
11359	154	2851
13364	318	3895
11949	186	4840
3642	252	3069
3394	112	134
6563	98	5910
14318	272	4036
2100	80	9462
5678	414	7274
11479	88	1319
2471	42	7765
7829	274	12743
3814	294	5904
7301	82	3551
12616	294	1157
3072	246	12726
12107	36	3308
104	384	993
166	446	1734
183	90	3403
10015	128	13146
4039	126	12137
11823	134	9912
2248	276	10326
7083	90	6658
9261	248	12514
9943	402	426
14406	266	14072
3891	370	4628
8394	36	3308
807	390	11258
13558	0	12925
4660	342	6087
4758	272	11036
11191	386	8877
10900	266	4309
13738	382	11071
1103	386	5482
472	36	3308
12862	224	189
4679	206	1440
12520	434	3551
3642	428	7101
9032	448	5047
13849	346	3674
5935	196	1
10388	384	6523
10007	166	3269
6745	42	11949
4480	58	2367
9674	98	11940
5925	90	1352
635	224	2171
10999	346	12533
12904	42	7765
440	336	9239
6505	276	9395
6133	422	8760
527	98	7241
5393	406	2959
9007	322	8479
2720	436	4166
9878	230	1625
8957	224	6911
12261	166	9992
11949	224	10868
10111	44	116
6612	406	685
8271	70	4170
7550	380	13896
9520	356	97
9161	384	5824
1501	356	97
4763	0	3154
10535	82	7712
2142	98	12545
13367	468	13357
1826	64	881
9621	240	12315
10399	246	5431
12452	332	2438
14536	0	12521
207	244	6079
113	246	11401
149	406	10182
13317	472	2866
5028	4	9204
454	196	411
5229	294	2612
3858	382	5287
7735	370	1103
10063	302	2667
2383	166	10158
4658	90	2672
1386	272	4080
14338	0	11890
11458	192	5286
7013	196	3583
1875	380	9873
12635	380	11949
7868	74	4523
7725	2	11746
2669	302	14107
12944	336	5140
13638	196	8000
12003	406	11946
3088	398	1451
3117	124	9688
10070	118	7619
7403	434	13341
7651	98	6538
5605	216	10745
9207	454	14464
12010	0	5233
4819	36	3308
7367	224	14062
12992	276	7685
9330	246	11872
5258	442	3729
1364	98	6538
4007	210	13656
12860	98	12084
5083	338	7156
8411	42	125
11564	112	13259
6661	224	10268
14046	166	12992
10069	370	4841
2703	2	7467
6476	380	8332
2344	64	4511
10555	298	8046
6072	224	9246
1877	116	12697
13317	14	4237
706	2	8329
936	90	4881
2124	0	13490
3250	412	2927
3862	388	13146
13616	34	5896
5815	196	11460
6658	90	2306
9727	44	3023
243	294	8244
12783	298	8046
13220	378	9101
7765	224	9587
714	166	2311
10102	276	10326
13582	332	5896
7907	294	819
5747	412	12947
6362	90	6660
7177	410	12573
216	468	8575
3146	294	8803
3506	94	1345
12014	94	7040
1067	472	9249
1719	90	4755
14379	196	1972
8205	434	7712
1826	258	1243
1251	392	3829
5709	386	14063
7712	240	1538
8449	108	10209
11148	288	4215
399	294	14118
5047	174	1566
7126	98	7241
10493	412	2918
13178	226	13833
3571	156	3571
10615	166	11591
7117	272	11894
5018	342	10282
7799	244	13322
9652	196	239
7830	196	2579
9686	4	1488
10981	54	14325
318	418	7410
3628	380	7765
933	406	442
8281	406	243
12534	98	6538
12300	384	9998
7502	166	11944
9354	246	7472
8152	0	1504
11176	448	3590
10300	424	13489
10943	166	4031
4019	98	12545
14147	24	9865
10491	0	8311
9481	412	11876
14205	372	13952
713	34	1935
3769	386	7290
7841	18	1243
5396	244	2089
11886	158	2970
800	82	7712
5618	308	4961
309	158	8250
4906	290	1616
7976	230	1115
2293	196	2759
8065	0	1719
10399	406	1713
13796	380	9868
2412	196	1871
13408	366	2429
11214	428	9821
2078	166	13487
13980	50	9793
9129	244	10344
2966	380	11314
445	90	5800
2886	380	7818
3330	82	5068
12382	246	2839
3013	194	13146
3874	214	14291
11781	402	7765
13310	302	5768
3574	90	11072
8875	98	2535
13864	186	3109
12804	44	10538
10128	384	8209
7694	196	419
6562	6	9631
7999	196	11131
6780	384	13613
8182	366	2299
3199	196	12250
13361	98	5910
2083	166	1912
12411	98	4103
5048	406	8365
7951	336	6247
13403	4	4291
10955	406	11669
13972	0	13426
2079	90	7091
2016	302	7280
3857	322	9389
14320	380	14182
9653	90	4977
7219	314	2395
10604	470	1068
7997	224	7035
11308	44	14073
2886	64	419
12707	40	2520
10553	302	8597
8870	386	14155
12086	82	13341
13081	406	6289
7975	18	4921
10487	34	8973
12057	156	12057
3467	128	7857
74	332	11071
952	170	12948
11604	384	6057
13445	274	10257
2415	384	13489
8222	90	0
14396	326	13146
4906	0	3708
1612	46	12806
12598	90	5304
5546	98	5113
252	448	5047
13481	158	3359
2156	98	8628
7579	42	11949
8281	2	836
7487	380	4183
13594	34	7889
9055	224	12111
11417	302	7916
11720	334	4323
9710	412	10719
5568	240	13013
2256	98	10761
9035	346	4858
12086	434	3551
5208	196	8995
10199	34	547
1694	314	5921
2423	398	4847
5641	196	12453
7095	36	3308
3250	412	4973
4481	166	500
5612	196	419
13960	196	113
8138	384	568
7583	302	2476
9976	454	2972
13889	194	13146
1917	158	2053
13760	244	10458
10171	380	9868
11071	152	12743
3642	252	3112
9860	322	9247
5162	406	4805
4120	32	10305
6879	0	2079
2028	166	13664
4138	236	7951
656	152	5356
1881	380	10585
6804	294	8803
14029	42	7765
10481	380	2888
1622	454	7006
8500	128	13146
4536	206	440
5415	294	3456
4775	370	1103
8294	2	323
9308	90	1615
2523	216	6273
9259	150	8618
295	298	8046
11413	240	1252
8195	90	3365
7229	196	10638
7731	302	11235
5344	76	2367
4995	258	4921
2427	90	10117
12747	158	2247
5258	442	4910
13268	448	5047
6200	258	3872
5350	196	113
11841	454	8947
5136	384	4228
3621	210	8485
13365	332	9144
10283	126	612
8857	298	8046
7728	448	5047
6996	44	8101
10585	124	9688
6761	166	12030
6676	44	132
13821	434	5068
5789	356	2017
8870	370	9505
6719	334	10735
5957	410	13702
6034	384	13643
5390	166	11279
6880	84	426
3228	402	7765
22	166	10171
2404	0	7042
10955	406	10971
10955	406	9514
3526	440	9912
2004	406	14106
6972	412	12910
3734	110	11614
4646	34	7410
11949	412	14081
7018	0	3426
3954	90	2412
1436	298	8046
570	134	8783
8507	454	10794
3790	44	116
4581	90	13836
12147	190	9293
3583	406	2228
11360	190	6662
11591	210	14491
1428	384	653
4838	196	14098
9144	390	13281
5513	90	7198
1294	272	9732
11057	380	7765
8347	232	4242
13391	42	13255
4798	196	9354
2291	240	256
12604	322	7280
8030	170	12948
9759	380	11599
13311	44	10992
2889	276	13930
2956	370	12972
5773	36	3308
7116	166	1172
1407	4	3727
13902	258	1481
6175	356	97
11714	442	1463
3870	166	4334
2423	398	11966
7467	454	13230
9354	246	13741
3956	346	150
11890	0	9588
4669	472	4712
11880	90	287
10649	44	7459
5706	196	3583
8339	246	7537
12897	98	4103
13354	406	9480
2816	42	125
6903	454	1402
10305	308	9404
7765	224	8984
3667	380	11949
12392	36	3308
2080	254	4463
13364	196	3523
10566	322	10776
1928	368	13561
1581	134	14352
125	232	1165
7957	90	7116
11938	110	1355
9719	418	13451
2750	370	9616
3250	412	4467
1635	298	8046
2764	2	9599
4863	402	12162
8319	2	2409
3523	2	11423
7296	384	9278
795	298	8046
12090	166	12412
8907	298	8046
2120	454	3202
4497	406	12956
5200	196	10638
3914	98	8231
7441	90	2249
11128	442	11963
8726	96	8267
2313	360	9612
9693	150	4557
2444	380	5286
2966	380	6126
9097	196	7355
2942	4	1867
10485	322	8188
8003	128	11267
12243	454	5049
2308	240	256
12910	294	6972
3175	272	4531
1284	302	4000
13859	64	12574
3778	236	440
2114	390	5448
9031	366	13002
11649	246	5374
13468	274	9603
13207	36	3308
8013	248	2471
6577	90	9399
6787	98	5667
4889	308	6479
1364	98	14478
3551	240	12414
1164	98	5113
6122	154	13991
4815	172	3747
12472	0	6034
2247	332	9144
3998	88	9068
8396	82	5068
12678	42	125
384	158	7598
7887	196	2983
10904	0	331
556	4	10056
4184	166	568
1495	98	4103
279	412	2327
4986	378	4068
13813	366	9729
10617	94	9400
4515	298	8046
3476	454	483
8954	196	1
11806	370	11245
10505	382	11962
4625	322	8609
5452	292	9805
12085	0	8034
11110	284	3891
6974	432	6829
11819	190	11675
35	206	10002
2005	408	14352
12939	244	5968
10769	346	11468
9730	308	3855
2151	166	14085
5933	196	14098
11423	454	5
13773	196	8864
7132	378	1832
7074	2	9966
12024	406	4218
12415	260	11953
5258	442	8122
2541	166	14246
5068	240	2469
11135	228	10775
13148	82	13341
8400	90	9298
5925	384	14427
5186	412	12415
13209	112	12142
3629	44	3023
2591	64	5094
13721	422	13588
12467	384	13359
7255	80	2313
11234	98	8446
13547	124	4040
8040	294	6815
4565	380	13547
1967	58	2367
6149	90	12042
5957	410	4217
3551	240	5917
6477	164	11136
198	0	3977
3134	252	7117
3108	294	5095
5317	98	4103
11447	98	2535
9898	366	8338
1216	228	2208
12883	326	13146
8347	80	13152
5431	196	10466
7725	406	10851
3822	0	14163
9250	90	7978
1904	406	8930
1413	206	11349
9588	0	12010
10212	246	1945
12095	434	13341
11478	406	8398
1408	422	8630
7362	166	10544
2246	34	5896
12405	98	12545
9991	384	7653
9052	158	155
10877	122	10877
1513	144	3712
8040	228	6865
5439	338	11949
12604	322	9569
1242	406	9149
7134	302	3918
11161	272	8308
4407	472	4768
1424	90	6018
280	294	1108
2920	402	2100
14352	132	4237
13744	234	7381
3144	302	8006
6364	332	6644
12201	320	7275
1018	90	14535
1122	318	5203
1732	260	11953
9590	444	12736
2599	458	2599
10399	246	12065
8568	158	5398
5615	158	9675
11627	268	13427
13341	240	7901
9837	2	11533
5330	80	2699
3551	240	4380
4497	406	5276
421	418	9666
13424	42	7765
10832	342	3482
7217	82	7712
5825	302	10137
9715	18	4921
1413	370	13357
5033	228	7205
6968	432	11839
7984	196	3386
5516	158	11692
1490	224	14120
12025	64	11534
8174	98	5781
11428	196	13036
4497	246	6881
6130	120	13511
8347	224	142
13328	196	12125
12058	166	14451
78	206	6380
13457	90	8917
10746	210	12519
9520	210	8574
8329	454	14371
1293	402	11949
10641	224	5840
13711	136	13880
2077	44	13246
10931	332	7875
10219	294	3434
10452	90	5312
7023	246	14069
1441	380	2678
11289	276	11948
8296	98	4103
159	412	754
201	28	7158
13902	380	2776
10549	272	11330
6849	258	1243
13837	272	2803
868	298	7216
10988	44	10538
1904	406	6902
13094	406	468
8140	302	10994
3933	196	301
13725	418	7424
5636	80	13253
12386	472	13022
2764	406	8359
6830	166	8654
6319	258	3503
8504	434	5068
10443	44	10538
10877	88	9704
6782	300	11107
8555	294	6744
11396	410	12623
6000	380	6574
8785	266	5896
12751	454	180
11114	20	3340
8648	196	9590
7725	406	1676
7712	240	8496
4536	336	11977
1067	472	3542
3982	246	13724
5276	74	2857
2291	240	1195
11559	398	12984
5211	8	7765
1919	136	11850
971	0	13890
8331	196	3360
12059	246	9773
7804	196	6453
12876	448	5047
11455	322	1769
146	294	2141
3087	36	3308
5222	302	14379
5058	90	2109
10372	90	3541
5375	166	8475
7061	90	1901
11191	206	4841
6917	380	8347
10237	298	7216
8797	418	7833
4864	192	13255
3152	216	2088
4041	294	14118
7635	196	113
5790	448	5047
1942	380	3694
5250	0	8915
12076	210	9072
12378	246	7865
12169	196	609
1913	166	14349
10722	420	10382
7067	446	847
1483	442	2866
3279	354	5173
3630	240	3817
13799	196	3711
6484	196	3095
3583	406	5272
1019	166	8735
4804	90	3513
3789	18	4921
12479	264	8372
2889	356	97
7392	196	9135
13393	418	3409
1135	90	4925
7659	196	3360
11212	432	3084
278	274	8516
6836	370	440
3642	252	8724
4841	370	11806
440	370	8575
7663	332	4309
5014	98	12545
13129	196	10367
11554	380	12180
10481	276	8158
10908	406	13400
4809	468	1565
4768	346	9122
6164	196	6513
8449	198	9097
716	60	2499
790	212	13146
9149	380	11173
764	4	7133
10832	342	7910
957	332	67
1810	64	8281
10670	44	116
13601	36	3308
12686	90	245
8933	228	299
7654	82	13341
7526	370	4138
6255	156	6255
12521	332	7954
8146	224	6209
1407	4	2726
446	166	11595
9874	380	13597
9109	32	3892
4123	134	2291
2847	224	6027
2307	246	2063
11289	44	3023
10211	442	7489
3233	90	8713
11278	158	7789
12924	402	7765
7401	42	7765
502	380	4148
8783	240	4123
468	158	10540
1331	274	10257
216	468	7951
1840	406	6273
6964	262	6524
2750	370	4138
5316	228	12008
9799	224	39
10076	0	4273
14020	0	1152
11763	74	7409
10638	246	13615
11888	98	12301
5619	158	4252
3580	0	10095
8232	20	3340
1536	302	2412
13341	240	4341
12151	230	12060
2294	364	6437
7326	0	3426
14447	298	8046
11949	80	2885
11071	152	7437
5960	126	5144
3637	380	5588
14512	206	13357
5347	380	14300
8988	148	6562
6610	270	6341
3313	298	7216
11714	442	8586
12406	98	11940
14125	358	9053
5873	98	8628
5487	434	13341
7123	246	2974
14491	196	7123
123	36	3308
9031	460	7765
6950	98	12647
101	298	8046
8888	274	2194
81	380	3694
5110	30	5552
3180	82	5068
5482	90	12914
12785	294	5808
14118	412	5347
1192	314	13478
7562	2	2980
11259	196	1465
2764	2	12581
7630	42	12354
1695	42	125
5374	166	8273
5596	406	7520
4840	360	10305
6408	126	5144
6695	398	13433
10889	44	3023
12249	196	7725
538	384	2562
5762	298	8046
19	166	7542
3602	196	13118
706	406	14284
8057	302	14012
11421	90	7013
8870	206	9835
12356	90	9724
6346	90	8370
6356	418	13584
3644	90	9827
6262	384	10267
14221	90	7713
11271	388	13146
3250	412	11302
10135	332	8558
12944	386	10661
8203	10	7765
2120	94	8203
9115	340	6962
10437	166	13772
14087	386	1322
8639	32	11332
10017	294	819
3130	2	4381
11458	360	10592
12874	294	12578
1768	42	7765
6577	166	7877
7598	244	4216
4889	308	14341
14535	166	4487
10212	444	10897
11190	442	1421
7676	240	256
6940	98	11940
11706	90	6155
11225	386	13985
13223	380	7765
1635	4	9869
13497	36	3308
8010	152	14165
2764	406	11512
10544	36	3308
4715	406	7453
8660	406	12427
13769	90	3541
6199	98	6538
2720	442	7911
11035	412	6432
10650	384	14525
2124	0	2634
13846	82	7712
7533	284	7951
9097	196	2307
2250	356	97
12331	380	2953
8578	468	6691
11806	386	11588
12566	342	5939
369	380	7765
1320	90	3265
3409	68	49
6649	196	706
6949	380	9873
550	166	8080
9319	98	11940
5186	412	10949
3400	386	14444
12522	298	8046
3343	90	13461
